EmblemID	SkillScript	SkillName	ExSkillScript	OtherSkillScripts	SkillType	SkillPercent	SkillPPT	ChangeProfReplaceItem				
302237341	鹰击长空（伤害）	Player_archer_attack_yingjichangkong	Player_archer_attack_yingjichangkong_ex		1	270	10000		游侠		4	鹰击长空（伤害）
302237441	爆裂踢（伤害）	Player_archer_attack_baolieti	Player_archer_attack_baolieti_ex	Player_archer_attack_baolieti_ex_end	1	270	10000		游侠		4	爆裂踢（伤害）
302237541	旋风飞腿（伤害）	Player_archer_attack_xuanfengfeitui	Player_archer_attack_xuanfengfeitui_ex	Player_archer_jx_xuanfengfeitui_super	1	270	10000		游侠		4	旋风飞腿（伤害）
302238041	箭雨（伤害）	Player_archer_attack_jianyu			1	270	10000		游侠		4	箭雨（伤害）
301231641	迅矢连射（伤害）	Player_archer_attack_xunshilianshe			1	270	10000		箭神		4	迅矢连射（伤害）
301232541	箭术革命（伤害）	Player_archer_attack_jianshugeming			1	270	10000		箭神		4	箭术革命（伤害）
301231741	聚能射击（伤害）	Player_archer_attack_junengsheji	Player_archer_attack_junengsheji_ex		1	270	10000		箭神		4	聚能射击（伤害）
301231841	飞空连射（伤害）	Player_archer_attack_feikonglianshe	Player_archer_attack_feikonglianshe_ex		1	270	10000		箭神		4	飞空连射（伤害）
301231941	包围（伤害）	Player_archer_attack_baowei	Player_archer_attack_baowei_ex		1	270	10000		箭神		4	包围（伤害）
301232041	箭雨风暴（伤害）	Player_archer_attack_jianyufengbao	Player_archer_attack_jianyufengbao_ex		1	270	10000		箭神		4	箭雨风暴（伤害）
301232141	集中射击（伤害）	Player_archer_attack_jizhongsheji	Player_archer_attack_jizhongsheji_ex		1	270	10000		箭神		4	集中射击（伤害）
301232241	迅捷箭（伤害）	Player_archer_attack_xunjiejian	Player_archer_attack_xunjiejian_ex		1	270	10000		箭神		4	迅捷箭（伤害）
301232341	追风箭（伤害）	Player_archer_attack_zhuifengjian	Player_archer_attack_shensusheji_ex		1	270	10000		箭神		4	追风箭（伤害）
301232441	追踪箭（伤害）	Player_archer_attack_zhuizongjian	Player_archer_attack_zhuizongjian_ex		1	270	10000		箭神		4	追踪箭（伤害）
301232841	瞄准（伤害）	Player_archer_attack_miaozhun			1	270	10000		箭神		4	瞄准（伤害）
312236041	飓风舞（伤害）	Player_archer_attack_jufengwu	Player_archer_attack_jufengwu_ex	Player_archer_jx_jufengwu_super|Player_archer_jx_jufengwu_super_lie	1	270	10000		影舞者		4	飓风舞（伤害）
312235841	踢射ex（伤害）	Player_archer_attack_tishe_ex			1	270	10000		影舞者		4	踢射ex（伤害）
312235941	捆绑射击ex（伤害）	Player_archer_attack_kunbangsheji_ex			1	270	10000		影舞者		4	捆绑射击ex（伤害）
312236141	双飞腿ex（伤害）	Player_archer_attack_shuangfeitui_ex			1	270	10000		影舞者		4	双飞腿ex（伤害）
312236241	螺旋风暴ex（伤害）	Player_archer_attack_luoxuanfengbao_ex			1	270	10000		影舞者		4	螺旋风暴ex（伤害）
312236341	飓风舞ex（伤害）	Player_archer_attack_jufengwu_ex			1	270	10000		影舞者		4	飓风舞ex（伤害）
322237041	嗜血狂潮（伤害）	Player_archer_attack_shixuekuangchao	Player_archer_attack_shixuekuangchao_ex	Player_archer_jx_shixuekuangchao_super	1	270	10000		风行者		4	嗜血狂潮（伤害）
322237141	螺旋踢ex（伤害）	Player_archer_attack_luoxuanti_ex		Player_archer_attack_luoxuanti_ex_end	1	270	10000		风行者		4	螺旋踢ex（伤害）
322237241	鹰击长空ex（伤害）	Player_archer_attack_yingjichangkong_ex			1	270	10000		风行者		4	鹰击长空ex（伤害）
322237441	爆裂踢ex（伤害）	Player_archer_attack_baolieti_ex		Player_archer_attack_baolieti_ex_end	1	270	10000		风行者		4	爆裂踢ex（伤害）
322237541	旋风飞腿ex（伤害）	Player_archer_attack_xuanfengfeitui_ex			1	270	10000		风行者		4	旋风飞腿ex（伤害）
322237641	嗜血狂潮ex（伤害）	Player_archer_attack_shixuekuangchao_ex			1	270	10000		风行者		4	嗜血狂潮ex（伤害）
311232741	聚能射击ex（伤害）	Player_archer_attack_junengsheji_ex			1	270	10000		狙翎		4	聚能射击ex（伤害）
311232841	飞空连射ex（伤害）	Player_archer_attack_feikonglianshe_ex			1	270	10000		狙翎		4	飞空连射ex（伤害）
311233041	包围ex（伤害）	Player_archer_attack_baowei_ex			1	270	10000		狙翎		4	包围ex（伤害）
311233141	箭雨风暴ex（伤害）	Player_archer_attack_jianyufengbao_ex			1	270	10000		狙翎		4	箭雨风暴ex（伤害）
321233441	爆炸箭矢（伤害）	Player_archer_attack_baozhajianshi	Player_archer_attack_baozhajianshi_ex		1	270	10000		魔羽		4	爆炸箭矢（伤害）
321233541	集中射击ex（伤害）	Player_archer_attack_jizhongsheji_ex			1	270	10000		魔羽		4	集中射击ex（伤害）
321233841	迅捷箭ex（伤害）	Player_archer_attack_xunjiejian_ex			1	270	10000		魔羽		4	迅捷箭ex（伤害）
321233641	神速射击EX（伤害）	Player_archer_attack_shensusheji_ex			1	270	10000		魔羽		4	神速射击EX（伤害）
321233941	追踪箭ex（伤害）	Player_archer_attack_zhuizongjian_ex			1	270	10000		魔羽		4	追踪箭ex（伤害）
321234041	爆炸箭矢ex（伤害）	Player_archer_attack_baozhajianshi_ex			1	270	10000		魔羽		4	爆炸箭矢ex（伤害）
300111141	冲击波（伤害）	Player_warrior_attack_chongjibo			1	270	10000		战士		4	冲击波（伤害）
300111241	凌空爆击（伤害）	Player_warrior_attack_lingkongbaoji			1	270	10000		战士		4	凌空爆击（伤害）
301116441	无限之刃（伤害）	Player_warrior_attack_wuxianzhiren			1	270	10000		剑圣		4	无限之刃（伤害）
301117341	真空连爆（伤害）	Player_warrior_attack_zhenkonglianbao			1	270	10000		剑圣		4	真空连爆（伤害）
301116541	三连斩（伤害）	Player_warrior_attack_sanlianzhan	Player_warrior_attack_sanlianzhan_ex		1	270	10000		剑圣		4	三连斩（伤害）
301116641	切骨之刺（伤害）	Player_warrior_attack_qieguzhici	Player_warrior_attack_qieguzhici_ex		1	270	10000		剑圣		4	切骨之刺（伤害）
301116741	挥砍姿态（伤害）	Player_warrior_attack_huikanzitai	Player_warrior_attack_huikanzitai_ex		1	270	10000		剑圣		4	挥砍姿态（伤害）
301116841	直线冲击（伤害）	Player_warrior_attack_zhixianchongji	Player_warrior_attack_zhixianchongji_ex		1	270	10000		剑圣		4	直线冲击（伤害）
301116941	月光碎片（伤害）	Player_warrior_attack_yueguangsuipian	Player_warrior_attack_yueguangsuipian_ex	Player_warrior_jx_yueguangsuipian_super	1	270	10000		剑圣		4	月光碎片（伤害）
301117041	旋风斩（伤害）	Player_warrior_attack_xuanfengzhan	Player_warrior_attack_xuanfengzhan_ex		1	270	10000		剑圣		4	旋风斩（伤害）
301117141	致命劈砍（伤害）	Player_warrior_attack_zhimingpikan	Player_warrior_attack_zhimingpikan_ex	Player_warrior_jx_zhimingpikan_super	1	270	10000		剑圣		4	致命劈砍（伤害）
301117241	半月斩（伤害）	Player_warrior_attack_banyuezhan	Player_warrior_attack_banyuezhan_ex	Player_warrior_jx_banyuezhan_super	1	270	10000		剑圣		4	半月斩（伤害）
301117641	重锤（伤害）	Player_warrior_attack_zhongchui			1	270	10000		剑圣		4	重锤（伤害）
302113141	巨型炸弹（伤害）	Player_warrior_attack_juxingzhadan			1	270	10000		战神		4	巨型炸弹（伤害）
302114041	台风（伤害）	Player_warrior_attack_taifeng			1	270	10000		战神		4	台风（伤害）
302113641	践踏（伤害）	Player_warrior_attack_jianta	Player_warrior_attack_jianta_ex		1	270	10000		战神		4	践踏（伤害）
302113741	杀戮盛宴（伤害）	Player_warrior_attack_shalushengyan	Player_warrior_attack_shalushengyan_ex		1	270	10000		战神		4	杀戮盛宴（伤害）
302113841	旋转冲击（伤害）	Player_warrior_attack_xuanzhuanchongji	Player_warrior_attack_xuanzhuanchongji_ex		1	270	10000		战神		4	旋转冲击（伤害）
302113941	旋风（伤害）	Player_warrior_attack_xuanfeng	Player_warrior_attack_xuanfeng_ex		1	270	10000		战神		4	旋风（伤害）
302113241	飞行冲击（伤害）	Player_warrior_attack_feixingchongji	Player_warrior_attack_feixingchongji_ex	Player_warrior_jx_feixingchongji_super	1	270	10000		战神		4	飞行冲击（伤害）
302113341	惩戒波（伤害）	Player_warrior_attack_chengjiebo	Player_warrior_attack_chengjiebo_ex		1	270	10000		战神		4	惩戒波（伤害）
302113441	范围炸弹（伤害）	Player_warrior_attack_fanweizhadan	Player_warrior_attack_fanweizhadan_ex		1	270	10000		战神		4	范围炸弹（伤害）
302113541	滚动攻击（伤害）	Player_warrior_attack_gundonggongji	Player_warrior_attack_gundonggongji_ex		1	270	10000		战神		4	滚动攻击（伤害）
311117541	回避斩（伤害）	Player_warrior_attack_huibizhan			1	270	10000		剑皇		4	回避斩（伤害）
311117841	惩罚攻击（伤害）	Player_warrior_attack_chengfagongji	Player_warrior_attack_chengfagongji_ex		1	270	10000		剑皇		4	惩罚攻击（伤害）
311117641	三连斩ex（伤害）	Player_warrior_attack_sanlianzhan_ex			1	270	10000		剑皇		4	三连斩ex（伤害）
311117741	切骨之刺ex（伤害）	Player_warrior_attack_qieguzhici_ex			1	270	10000		剑皇		4	切骨之刺ex（伤害）
311117941	挥砍姿态ex（伤害）	Player_warrior_attack_huikanzitai_ex			1	270	10000		剑皇		4	挥砍姿态ex（伤害）
311118041	直线冲击ex（伤害）	Player_warrior_attack_zhixianchongji_ex			1	270	10000		剑皇		4	直线冲击ex（伤害）
311118141	惩罚攻击ex（伤害）	Player_warrior_attack_chengfagongji_ex			1	270	10000		剑皇		4	惩罚攻击ex（伤害）
321118441	水月神舞（伤害）	Player_warrior_attack_shuiyueshenwu	Player_warrior_attack_shuiyueshenwu_ex		1	270	10000		月之领主		4	水月神舞（伤害）
321118141	猛砍站姿（伤害）	Player_warrior_attack_mengkanzhanzi			1	270	10000		月之领主		4	猛砍站姿（伤害）
321118241	月光碎片ex（伤害）	Player_warrior_attack_yueguangsuipian_ex			1	270	10000		月之领主		4	月光碎片ex（伤害）
321118341	旋风斩ex（伤害）	Player_warrior_attack_xuanfengzhan_ex			1	270	10000		月之领主		4	旋风斩ex（伤害）
321118541	致命劈砍ex（伤害）	Player_warrior_attack_zhimingpikan_ex			1	270	10000		月之领主		4	致命劈砍ex（伤害）
321118641	半月斩ex（伤害）	Player_warrior_attack_banyuezhan_ex			1	270	10000		月之领主		4	半月斩ex（伤害）
321118741	水月神舞ex（伤害）	Player_warrior_attack_shuiyueshenwu_ex			1	270	10000		月之领主		4	水月神舞ex（伤害）
322114741	连骨撞击（伤害）	Player_warrior_attack_lianguzhuangji	Player_warrior_attack_lianguzhuangji_ex		1	270	10000		狂战士		4	连骨撞击（伤害）
322114841	践踏ex（伤害）	Player_warrior_attack_jianta_ex			1	270	10000		狂战士		4	践踏ex（伤害）
322114941	杀戮盛宴ex（伤害）	Player_warrior_attack_shalushengyan_ex			1	270	10000		狂战士		4	杀戮盛宴ex（伤害）
322115141	旋转冲击ex（伤害）	Player_warrior_attack_xuanzhuanchongji_ex			1	270	10000		狂战士		4	旋转冲击ex（伤害）
322115241	旋风ex（伤害）	Player_warrior_attack_xuanfeng_ex			1	270	10000		狂战士		4	旋风ex（伤害）
322115341	连骨撞击ex（伤害）	Player_warrior_attack_lianguzhuangji_ex			1	270	10000		狂战士		4	连骨撞击ex（伤害）
312114141	大漩涡怒吼（伤害）	Player_warrior_attack_daxuanwonuhou	Player_warrior_attack_daxuanwonuhou_ex	Player_warrior_jx_daxuanwonuhou_super	1	270	10000		毁灭者		4	大漩涡怒吼（伤害）
312114241	飞行冲击ex（伤害）	Player_warrior_attack_feixingchongji_ex		Player_warrior_jx_feixingchongji_super	1	270	10000		毁灭者		4	飞行冲击ex（伤害）
312114341	惩戒波ex（伤害）	Player_warrior_attack_chengjiebo_ex			1	270	10000		毁灭者		4	惩戒波ex（伤害）
312114441	范围炸弹ex（伤害）	Player_warrior_attack_fanweizhadan_ex			1	270	10000		毁灭者		4	范围炸弹ex（伤害）
312114541	滚动攻击ex（伤害）	Player_warrior_attack_gundonggongji_ex			1	270	10000		毁灭者		4	滚动攻击ex（伤害）
312114641	大漩涡怒吼ex（伤害）	Player_warrior_attack_daxuanwonuhou_ex		Player_warrior_jx_daxuanwonuhou_super	1	270	10000		毁灭者		4	大漩涡怒吼ex（伤害）
300607342	暗影之手(冷却）	Player_assassin_attack_anyingzhishou			2	121	10000		刺客		4	暗影之手(冷却）
302009942	终结(冷却）	Player_assassin_attack_zhongjie			2	121	10000		暗之使徒		4	终结(冷却）
302010042	起始边缘(冷却）	Player_assassin_attack_qishibianyuan	Player_assassin_attack_qishibianyuan_ex		2	121	10000		暗之使徒		4	起始边缘(冷却）
302010142	致命狂镰(冷却）	Player_assassin_attack_zhimingkuanglian	Player_assassin_attack_zhimingkuanglian_ex		2	121	10000		暗之使徒		4	致命狂镰(冷却）
302010242	九齿钉耙(冷却）	Player_assassin_attack_jiuchidingpa	Player_assassin_attack_jiuchidingpa_ex		2	121	10000		暗之使徒		4	九齿钉耙(冷却）
302010342	天降雨点(冷却）	Player_assassin_attack_tianjiangyudian			2	121	10000		暗之使徒		4	天降雨点(冷却）
302010542	惩罚(冷却）	Player_assassin_attack_chengfa	Player_assassin_attack_chengfa_ex		2	121	10000		暗之使徒		4	惩罚(冷却）
302010642	移位打击(冷却）	Player_assassin_attack_yiweidaji	Player_assassin_attack_yiweidaji_ex	Player_assassin_attack_yiweidaji_super	2	121	10000		暗之使徒		4	移位打击(冷却）
302010742	火焰破坏者(冷却）	Player_assassin_attack_huoyanpohuaizhe	Player_assassin_attack_huoyanpohuaizhe_ex		2	121	10000		暗之使徒		4	火焰破坏者(冷却）
302010842	刀锋疾驰(冷却）	Player_assassin_attack_daofengjichi	Player_assassin_attack_daofengjichi_ex	Player_assassin_attack_daofengjichi_super	2	121	10000		暗之使徒		4	刀锋疾驰(冷却）
302010942	极度打击(冷却）	Player_assassin_attack_jidudaji			2	121	10000		暗之使徒		4	极度打击(冷却）
302011042	风雷震落(冷却）	Player_assassin_attack_fengleizhenluo	Player_assassin_attack_fengleizhenluo_ex	Player_assassin_attack_fengleizhenluo_super	2	121	10000		暗之使徒		4	风雷震落(冷却）
302011142	致残惩罚者(冷却）	Player_assassin_attack_zhicanchengfazhe			2	121	10000		暗之使徒		4	致残惩罚者(冷却）
302011242	暗淡消逝(冷却）	Player_assassin_buff_andanxiaoshi			2	121	10000		暗之使徒		4	暗淡消逝(冷却）
302011542	火焰核心(冷却）	Player_assassin_attack_huoyanhexin			2	121	10000		暗之使徒		4	火焰核心(冷却）
302011642	爆发连锁(冷却）	Player_assassin_attack_baofaliansuo			2	121	10000		暗之使徒		4	爆发连锁(冷却）
302011742	奉献暗影(冷却）	Player_assassin_buff_fengxiananying			2	121	10000		暗之使徒		4	奉献暗影(冷却）
302011842	奉献乌鸦(冷却）	Player_assassin_buff_fengxianwuya			2	121	10000		暗之使徒		4	奉献乌鸦(冷却）
302614942	黑暗信念(冷却）	Player_assassin_attack_heianxinnian			2	121	10000		光明之怒		4	黑暗信念(冷却）
302616042	能量环(冷却）	Player_assassin_attack_nenglianghuan			2	121	10000		光明之怒		4	能量环(冷却）
302615042	幻象攻击(冷却）	Player_assassin_attack_huanxianggongji	Player_assassin_attack_huanxianggongji_ex		2	121	10000		光明之怒		4	幻象攻击(冷却）
302615142	暗夜爆破(冷却）	Player_assassin_attack_anyebaopo	Player_assassin_attack_anyebaopo_ex		2	121	10000		光明之怒		4	暗夜爆破(冷却）
302615242	血浆迸射(冷却）	Player_assassin_attack_xuejiangbengshe	Player_assassin_attack_xuejiangbengshe_ex		2	121	10000		光明之怒		4	血浆迸射(冷却）
302615342	暗影聚焦(冷却）	Player_assassin_attack_anyingjujiao			2	121	10000		光明之怒		4	暗影聚焦(冷却）
302615442	黑暗线条(冷却）	Player_assassin_attack_heianxiantiao	Player_assassin_attack_heianxiantiao_ex		2	121	10000		光明之怒		4	黑暗线条(冷却）
302615542	暴怒(冷却）	Player_assassin_attack_baonu	Player_assassin_attack_baonu_ex		2	121	10000		光明之怒		4	暴怒(冷却）
302615642	耀眼光线(冷却）	Player_assassin_attack_yaoyanguangxian			2	121	10000		光明之怒		4	耀眼光线(冷却）
302615742	能量之轮(冷却）	Player_assassin_attack_nengliangzhilun	Player_assassin_attack_nengliangzhilun_ex		2	121	10000		光明之怒		4	能量之轮(冷却）
302615842	圆环强击(冷却）	Player_assassin_attack_yuanhuanqiangji	Player_assassin_attack_yuanhuanqiangji_ex		2	121	10000		光明之怒		4	圆环强击(冷却）
302615942	查克拉治愈术(冷却）	Player_assassin_attack_chakelazhiyushu	Player_assassin_attack_chakelazhiyushu_ex		2	121	10000		光明之怒		4	查克拉治愈术(冷却）
302616142	幽灵伪装(冷却）	Player_assassin_attack_youlingweizhuang			2	121	10000		光明之怒		4	幽灵伪装(冷却）
302616242	冥想治愈(冷却）	Player_assassin_attack_mingxiangzhiyu			2	121	10000		光明之怒		4	冥想治愈(冷却）
302616442	暗影召唤术(冷却）	Player_assassin_attack_anyingzhaohuanshu			2	121	10000		光明之怒		4	暗影召唤术(冷却）
302616542	阿兹那之约(冷却）	Player_assassin_attack_azinazhiyue			2	121	10000		光明之怒		4	阿兹那之约(冷却）
302616642	查克拉圆环(冷却）	Player_assassin_buff_chakelayuanhuan			2	121	10000		光明之怒		4	查克拉圆环(冷却）
311610142	阿索尼斯特(冷却）	Player_assassin_buff_asuonisite			2	121	10000		烈		4	阿索尼斯特(冷却）
311610242	灵巧猎手(冷却）	Player_assassin_attack_lingqiaolieshou	Player_assassin_attack_lingqiaolieshou_ex	Player_assassin_attack_lingqiaolieshou_super	2	121	10000		烈		4	灵巧猎手(冷却）
321611342	天昏地暗(冷却）	Player_assassin_attack_tianhundian	Player_assassin_attack_tianhundian_ex		2	121	10000		影		4	天昏地暗(冷却）
321611542	暗鸦陷阱(冷却）	Player_assassin_attack_anyaxianjing			2	121	10000		影		4	暗鸦陷阱(冷却）
312613942	奇迹之轮(冷却）	Player_assassin_attack_qijizhilun			2	121	10000		曜		4	奇迹之轮(冷却）
312614042	日光焰(冷却）	Player_assassin_attack_riguangyan	Player_assassin_attack_riguangyan_ex		2	121	10000		曜		4	日光焰(冷却）
322615142	黄昏之光(冷却）	Player_assassin_attack_huanghunzhiguang	Player_assassin_attack_huanghunzhiguang_ex		2	121	10000		暗		4	黄昏之光(冷却）
322615242	黑暗化身(冷却）	Player_assassin_buff_heianhuashen			2	121	10000		暗		4	黑暗化身(冷却）
300607341	暗影之手(伤害）	Player_assassin_attack_anyingzhishou			1	270	10000		刺客		4	暗影之手(伤害）
302009941	终结(伤害）	Player_assassin_attack_zhongjie			1	270	10000		暗之使徒		4	终结(伤害）
302010041	起始边缘(伤害）	Player_assassin_attack_qishibianyuan	Player_assassin_attack_qishibianyuan_ex		1	270	10000		暗之使徒		4	起始边缘(伤害）
302010141	致命狂镰(伤害）	Player_assassin_attack_zhimingkuanglian	Player_assassin_attack_zhimingkuanglian_ex		1	270	10000		暗之使徒		4	致命狂镰(伤害）
302010241	九齿钉耙(伤害）	Player_assassin_attack_jiuchidingpa	Player_assassin_attack_jiuchidingpa_ex		1	270	10000		暗之使徒		4	九齿钉耙(伤害）
302010341	天降雨点(伤害）	Player_assassin_attack_tianjiangyudian			1	270	10000		暗之使徒		4	天降雨点(伤害）
302010541	惩罚(伤害）	Player_assassin_attack_chengfa	Player_assassin_attack_chengfa_ex		1	270	10000		暗之使徒		4	惩罚(伤害）
302010641	移位打击(伤害）	Player_assassin_attack_yiweidaji	Player_assassin_attack_yiweidaji_ex	Player_assassin_attack_yiweidaji_ex_lie|Player_assassin_attack_yiweidaji_super	1	270	10000		暗之使徒		4	移位打击(伤害）
302010741	火焰破坏者(伤害）	Player_assassin_attack_huoyanpohuaizhe	Player_assassin_attack_huoyanpohuaizhe_ex		1	270	10000		暗之使徒		4	火焰破坏者(伤害）
302010841	刀锋疾驰(伤害）	Player_assassin_attack_daofengjichi	Player_assassin_attack_daofengjichi_ex	Player_assassin_attack_daofengjichi_ex_lie|Player_assassin_attack_daofengjichi_super	1	270	10000		暗之使徒		4	刀锋疾驰(伤害）
302010941	极度打击(伤害）	Player_assassin_attack_jidudaji			1	270	10000		暗之使徒		4	极度打击(伤害）
302011041	风雷震落(伤害）	Player_assassin_attack_fengleizhenluo	Player_assassin_attack_fengleizhenluo_ex	Player_assassin_attack_fengleizhenluo_ex_lie|Player_assassin_attack_fengleizhenluo_super	1	270	10000		暗之使徒		4	风雷震落(伤害）
302011141	致残惩罚者(伤害）	Player_assassin_attack_zhicanchengfazhe		Player_assassin_zhicanchengfazhe_attack	1	270	10000		暗之使徒		4	致残惩罚者(伤害）
302011541	火焰核心(伤害）	Player_assassin_attack_huoyanhexin			1	270	10000		暗之使徒		4	火焰核心(伤害）
302011641	爆发连锁(伤害）	Player_assassin_attack_baofaliansuo			1	270	10000		暗之使徒		4	爆发连锁(伤害）
302614941	黑暗信念(伤害）	Player_assassin_attack_heianxinnian			1	270	10000		光明之怒		4	黑暗信念(伤害）
302616041	能量环(伤害）	Player_assassin_attack_nenglianghuan			1	270	10000		光明之怒		4	能量环(伤害）
302615041	幻象攻击(伤害）	Player_assassin_attack_huanxianggongji	Player_assassin_attack_huanxianggongji_ex	Player_assassin_attack_huanxianggongji_ex_end	1	270	10000		光明之怒		4	幻象攻击(伤害）
302615141	暗夜爆破(伤害）	Player_assassin_attack_anyebaopo	Player_assassin_attack_anyebaopo_ex		1	270	10000		光明之怒		4	暗夜爆破(伤害）
302615241	血浆迸射(伤害）	Player_assassin_attack_xuejiangbengshe	Player_assassin_attack_xuejiangbengshe_ex		1	270	10000		光明之怒		4	血浆迸射(伤害）
302615341	暗影聚焦(伤害）	Player_assassin_attack_anyingjujiao			1	270	10000		光明之怒		4	暗影聚焦(伤害）
302615441	黑暗线条(伤害）	Player_assassin_attack_heianxiantiao	Player_assassin_attack_heianxiantiao_ex	Player_assassin_attack_heianxiantiao_ex_end|Player_assassin_attack_heianxiantiao_ex_loop	1	270	10000		光明之怒		4	黑暗线条(伤害）
302615541	暴怒(伤害）	Player_assassin_attack_baonu	Player_assassin_attack_baonu_ex	Player_assassin_attack_baonu_end|Player_assassin_attack_baonu_ex_end	1	270	10000		光明之怒		4	暴怒(伤害）
302615641	耀眼光线(伤害）	Player_assassin_attack_yaoyanguangxian			1	270	10000		光明之怒		4	耀眼光线(伤害）
302615841	圆环强击(伤害）	Player_assassin_attack_yuanhuanqiangji	Player_assassin_attack_yuanhuanqiangji_ex		1	270	10000		光明之怒		4	圆环强击(伤害）
302616141	幽灵伪装(伤害）	Player_assassin_attack_youlingweizhuang			1	270	10000		光明之怒		4	幽灵伪装(伤害）
311610241	灵巧猎手(伤害）	Player_assassin_attack_lingqiaolieshou	Player_assassin_attack_lingqiaolieshou_ex	Player_assassin_attack_lingqiaolieshou_ex_lie|Player_assassin_attack_lingqiaolieshou_super	1	270	10000		烈		4	灵巧猎手(伤害）
321611341	天昏地暗(伤害）	Player_assassin_attack_tianhundian	Player_assassin_attack_tianhundian_ex	Monster_spider_attack_tianhundian|Monster_spider_attack_tianhundian_ex	1	270	10000		影		4	天昏地暗(伤害）
321611541	暗鸦陷阱(伤害）	Player_assassin_attack_anyaxianjing			1	270	10000		影		4	暗鸦陷阱(伤害）
312613941	奇迹之轮(伤害）	Player_assassin_attack_qijizhilun			1	270	10000		曜		4	奇迹之轮(伤害）
312614041	日光焰(伤害）	Player_assassin_attack_riguangyan	Player_assassin_attack_riguangyan_ex		1	270	10000		曜		4	日光焰(伤害）
322615141	黄昏之光(伤害）	Player_assassin_attack_huanghunzhiguang	Player_assassin_attack_huanghunzhiguang_ex		1	270	10000		暗		4	黄昏之光(伤害）
300756841	精神打击(伤害）	Player_kali_attack_jingshendaji			1	270	10000		舞娘		4	精神打击(伤害）
300756941	完美旋转(伤害）	Player_kali_attack_wanmeixuanzhuan			1	270	10000		舞娘		4	完美旋转(伤害）
301759641	幽灵复仇者(伤害）	Player_kali_attack_youlingfuchouzhe			1	270	10000		呐喊者		4	幽灵复仇者(伤害）
301759741	幽灵之爪(伤害）	Player_kali_attack_youlingzhizhua	Player_kali_attack_youlingzhizhua_ex		1	270	10000		呐喊者		4	幽灵之爪(伤害）
301760141	束缚之爪(伤害）	Player_kali_attack_shufuzhizhua	Player_kali_attack_shufuzhizhua_ex	Player_kali_attack_shufuzhizhua_qte|Player_kali_attack_shufuzhizhua_ex_end|Player_kali_attack_shufuzhizhua_ex_qte	1	270	10000		呐喊者		4	束缚之爪(伤害）
301760241	复仇之手(伤害）	Player_kali_attack_fuchouzhishou	Player_kali_attack_fuchouzhishou_ex	Player_kali_jx_fuchouzhishou_super	1	270	10000		呐喊者		4	复仇之手(伤害）
301760341	狂暴之爪(伤害）	Player_kali_attack_kuangbaozhizhua	Player_kali_attack_kuangbaozhizhua_ex	Player_kali_attack_kuangbaozhizhua_ex_end|Player_kali_jx_kuangbaozhizhua_super	1	270	10000		呐喊者		4	狂暴之爪(伤害）
301760441	灵魂之纸(伤害）	Player_kali_attack_linghunzhizhi	Player_kali_attack_jingshenzhiye_ex		1	270	10000		呐喊者		4	灵魂之纸(伤害）
301760541	盘蛇(伤害）	Player_kali_attack_panshe	Player_kali_attack_panshe_ex		1	270	10000		呐喊者		4	盘蛇(伤害）
301760841	野兽之灵(伤害）	Player_kali_attack_yeshouzhiling	Player_kali_attack_yeshouzhiling_ex	Monster_kali_beastspirit_attack_ex|Monster_kali_beastspirit_attack_ex_mob|Monster_kali_beastspirit_attack	1	270	10000		呐喊者		4	野兽之灵(伤害）
301761041	龙魂(伤害）	Player_kali_attack_longhun			1	270	10000		呐喊者		4	龙魂(伤害）
301761141	精神蔓草(伤害）	Player_kali_attack_jingshenmancao			1	270	10000		呐喊者		4	精神蔓草(伤害）
301761341	科兹污点(伤害）	Player_kali_attack_keziwudian			1	270	10000		呐喊者		4	科兹污点(伤害）
301761441	闪电之爪(伤害）	Player_kali_attack_shandianzhizhua			1	270	10000		呐喊者		4	闪电之爪(伤害）
301761541	幽灵之怒(伤害）	Player_kali_attack_youlingzhinu			1	270	10000		呐喊者		4	幽灵之怒(伤害）
301761641	鬼魂尖叫(伤害）	Player_kali_attack_guihunjianjiao			1	270	10000		呐喊者		4	鬼魂尖叫(伤害）
301761741	憎恶之境(伤害）	Player_kali_attack_zengwuzhijing			1	270	10000		呐喊者		4	憎恶之境(伤害）
301761841	怨恨之像(伤害）	Player_kali_buff_yuanhenzhixiang			1	270	10000		呐喊者		4	怨恨之像(伤害）
311760741	苦痛之灵(伤害）	Player_kali_attack_kutongzhiling	Player_kali_attack_kutongzhiling_ex	Player_kali_attack_kutongzhiling_ex_end|Monster_spider_attack_kutongzhiling_ex	1	270	10000		噬魂者		4	苦痛之灵(伤害）
311760841	灵魂尖叫(伤害）	Player_kali_attack_linghunjianjiao			1	270	10000		噬魂者		4	灵魂尖叫(伤害）
311760941	精神之页EX(伤害）	Player_kali_attack_jingshenzhiye_ex			1	270	10000		噬魂者		4	精神之页EX(伤害）
311761041	盘蛇EX(伤害）	Player_kali_attack_panshe_ex			1	270	10000		噬魂者		4	盘蛇EX(伤害）
311761441	野兽之灵EX(伤害）	Player_kali_attack_yeshouzhiling_ex			1	270	10000		噬魂者		4	野兽之灵EX(伤害）
311761741	苦痛之灵EX(伤害）	Player_kali_attack_kutongzhiling_ex			1	270	10000		噬魂者		4	苦痛之灵EX(伤害）
321763241	混沌阵(伤害）	Player_kali_attack_hundunzhen	Player_kali_attack_hundunzhen_ex		1	270	10000		黑暗萨满		4	混沌阵(伤害）
