Type	ID	Slot	Profession	ItemId	ItemName	ItemOverlap	IsPrecious	ConsumeItem	PayLimit	LevelShow	Benefit	Price	LevelCondition	PowerpointCondition	WeekCountCondition	DailyCountCondition	CountCondition	VIPCondition	ArenaCondition	PKCondition	GuildLevel	SeasonUnlockDay	ServerFirstConquer	SelfFirstConquer	IsNotBind	CookLevel	ShopItemType	ShopItemCategory	RedPoint
22	230425	4425=1	124|1124	1600427	S级【合唱(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230426	4426=1	124|1124	1600428	S级【合唱(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230427	4427=1	124|1124	1600429	S级【神圣盾(冷却)】技能纹章宝箱	1	0	1600000=200		200=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230428	4428=1	214|1214	1600430	S级【必杀一击(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230429	4429=1	214|1214	1600431	S级【必杀一击(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230430	4430=1	214|1214	1600432	S级【审判锤(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230431	4431=1	214|1214	1600433	S级【审判锤(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230432	4432=1	214|1214	1600434	S级【审判力量(冷却)】技能纹章宝箱	1	0	1600000=200		200=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230433	4433=1	123|1123	1600435	S级【激光雷(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230434	4434=1	123|1123	1600436	S级【激光雷(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230435	4435=1	123|1123	1600437	S级【激光破碎(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230436	4436=1	123|1123	1600438	S级【激光破碎(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230437	4437=1	117|1117	1600439	S级【苦痛之灵(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230438	4438=1	117|1117	1600440	S级【苦痛之灵(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230439	4439=1	117|1117	1600441	S级【灵魂尖叫(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230440	4440=1	117|1117	1600442	S级【灵魂尖叫(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230441	4441=1	117|1117	1600443	S级【召唤图腾(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230442	4442=1	117|1117	1600444	S级【召唤图腾(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230443	4443=1	37|137|1137	1600445	S级【反击之刃(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230444	4444=1	37|137|1137	1600446	S级【古典风度(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230445	4445=1	37|137|1137	1600447	S级【古典风度(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230446	4446=1	37|137|1137	1600448	S级【光线弥漫(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230447	4447=1	37|137|1137	1600449	S级【光线弥漫(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230448	4448=1	37|137|1137	1600450	S级【疾风上行(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230449	4449=1	37|137|1137	1600451	S级【疾风上行(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230450	4450=1	37|137|1137	1600452	S级【蛮横之刃(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230451	4451=1	37|137|1137	1600453	S级【蛮横之刃(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230452	4452=1	37|137|1137	1600454	S级【怒龙卷(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230453	4453=1	37|137|1137	1600455	S级【怒龙卷(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230454	4454=1	37|137|1137	1600456	S级【轻灵气息(冷却)】技能纹章宝箱	1	0	1600000=200		200=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230455	4455=1	37|137|1137	1600457	S级【锁链突袭(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230456	4456=1	37|137|1137	1600458	S级【锁链突袭(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230457	4457=1	37|137|1137	1600459	S级【天命(冷却)】技能纹章宝箱	1	0	1600000=200		200=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230458	4458=1	37|137|1137	1600460	S级【消逝之刃(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230459	4459=1	37|137|1137	1600461	S级【消逝之刃(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230460	4460=1	7|17|27|117|1117|127|1127|217|1217|227|1227	1600462	S级【精神打击(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230461	4461=1	7|17|27|117|1117|127|1127|217|1217|227|1227	1600463	S级【精神打击(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230462	4462=1	7|17|27|117|1117|127|1127|217|1217|227|1227	1600464	S级【完美旋转(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230463	4463=1	7|17|27|117|1117|127|1127|217|1217|227|1227	1600465	S级【完美旋转(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230464	4464=1	27|127|1127|227|1227	1600466	S级【艾云尼风暴(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230465	4465=1	27|127|1127|227|1227	1600467	S级【艾云尼风暴(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230466	4466=1	27|127|1127|227|1227	1600468	S级【傲慢狂风(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230467	4467=1	27|127|1127|227|1227	1600469	S级【傲慢狂风(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230468	4468=1	27|127|1127|227|1227	1600470	S级【草原之舞(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230469	4469=1	27|127|1127|227|1227	1600471	S级【草原之舞(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230470	4470=1	27|127|1127|227|1227	1600472	S级【璀璨星光(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230471	4471=1	27|127|1127|227|1227	1600473	S级【璀璨星光(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230472	4472=1	27|127|1127|227|1227	1600474	S级【废除者(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230473	4473=1	27|127|1127|227|1227	1600475	S级【废除者(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230474	4474=1	27|127|1127|227|1227	1600476	S级【风车公主(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230475	4475=1	27|127|1127|227|1227	1600477	S级【风车公主(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230476	4476=1	27|127|1127|227|1227	1600478	S级【黄昏猎人(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230477	4477=1	27|127|1127|227|1227	1600479	S级【黄昏猎人(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230478	4478=1	27|127|1127|227|1227	1600480	S级【九天之舞(冷却)】技能纹章宝箱	1	0	1600000=200		200=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230479	4479=1	27|127|1127|227|1227	1600481	S级【螺旋冲击(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230480	4480=1	27|127|1127|227|1227	1600482	S级【螺旋冲击(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230481	4481=1	27|127|1127|227|1227	1600483	S级【迷雾之舞(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230482	4482=1	27|127|1127|227|1227	1600484	S级【迷雾之舞(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230483	4483=1	27|127|1127|227|1227	1600485	S级【热情似火(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230484	4484=1	27|127|1127|227|1227	1600486	S级【热情似火(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230485	4485=1	27|127|1127|227|1227	1600487	S级【唐·弗莱德将军(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230486	4486=1	27|127|1127|227|1227	1600488	S级【唐·弗莱德将军(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230487	4487=1	27|127|1127|227|1227	1600489	S级【希尼亚回旋(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230488	4488=1	27|127|1127|227|1227	1600490	S级【希尼亚回旋(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230489	4489=1	27|127|1127|227|1227	1600491	S级【小甜甜圆周(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230490	4490=1	27|127|1127|227|1227	1600492	S级【小甜甜圆周(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230491	4491=1	27|127|1127|227|1227	1600493	S级【追踪者(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230492	4492=1	27|127|1127|227|1227	1600494	S级【追踪者(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230493	4493=1	14|114|1114|214|1214	1600495	S级【盾冲(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230494	4494=1	14|114|1114|214|1214	1600496	S级【盾冲(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230495	4495=1	14|114|1114|214|1214	1600497	S级【钢铁之轮(冷却)】技能纹章宝箱	1	0	1600000=200		200=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230496	4496=1	14|114|1114|214|1214	1600498	S级【滑步旋落(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230497	4497=1	14|114|1114|214|1214	1600499	S级【滑步旋落(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230498	4498=1	14|114|1114|214|1214	1600500	S级【雷电冲击(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230499	4499=1	14|114|1114|214|1214	1600501	S级【雷电冲击(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230500	4500=1	14|114|1114|214|1214	1600502	S级【雷神之锤(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230501	4501=1	14|114|1114|214|1214	1600503	S级【雷神之锤(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230502	4502=1	14|114|1114|214|1214	1600504	S级【判定光环(冷却)】技能纹章宝箱	1	0	1600000=200		200=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230503	4503=1	14|114|1114|214|1214	1600505	S级【破甲(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230504	4504=1	14|114|1114|214|1214	1600506	S级【破甲(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230505	4505=1	14|114|1114|214|1214	1600507	S级【虔诚(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230506	4506=1	14|114|1114|214|1214	1600508	S级【虔诚(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230507	4507=1	14|114|1114|214|1214	1600509	S级【神圣惩戒(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230508	4508=1	14|114|1114|214|1214	1600510	S级【神圣化身(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230509	4509=1	14|114|1114|214|1214	1600511	S级【神圣十字(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230510	4510=1	14|114|1114|214|1214	1600512	S级【神圣十字(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230511	4511=1	14|114|1114|214|1214	1600513	S级【重击(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230512	4512=1	14|114|1114|214|1214	1600514	S级【重击(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230513	4513=1	5|15|25|115|1115|125|1125|215|1215|225|1225	1600515	S级【召唤摄魂怪(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230514	4514=1	225|1225	1600516	S级【爱情病毒(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230515	4515=1	225|1225	1600517	S级【爱情病毒(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230516	4516=1	225|1225	1600518	S级【剧毒侵袭(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230517	4517=1	225|1225	1600519	S级【剧毒侵袭(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230518	4518=1	225|1225	1600520	S级【治愈流(冷却)】技能纹章宝箱	1	0	1600000=200		200=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230519	4519=1	126|1126	1600521	S级【查克拉束缚(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230520	4520=1	126|1126	1600522	S级【查克拉束缚(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230521	4521=1	126|1126	1600523	S级【奇迹之轮(冷却)】技能纹章宝箱	1	0	1600000=200		200=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230522	4522=1	126|1126	1600524	S级【奇迹之轮(伤害)】技能纹章宝箱	1	0	1600000=100		200=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230523	4523=1	126|1126	1600525	S级【日光焰(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230524	4524=1	126|1126	1600526	S级【日光焰(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230525	4525=1	35|135|1135	1600527	S级【等离子能量(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230526	4526=1	35|135|1135	1600528	S级【等离子能量(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230527	4527=1	135|1135	1600529	S级【动力漩涡(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230528	4528=1	135|1135	1600530	S级【动力漩涡(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230529	4529=1	132|1132	1600531	S级【飓风狂射(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230530	4530=1	132|1132	1600532	S级【飓风狂射(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230531	4531=1	132|1132	1600533	S级【螺旋飓风(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230532	4532=1	132|1132	1600534	S级【螺旋飓风(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230533	4533=1	137|1137	1600535	S级【暴风闪(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230534	4534=1	137|1137	1600536	S级【暴风闪(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230535	4535=1	137|1137	1600537	S级【切骨风暴(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230536	4536=1	137|1137	1600538	S级【切骨风暴(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230537	4537=1	216|1216	1600539	S级【暗鸦陷阱(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230538	4538=1	216|1216	1600540	S级【暗鸦陷阱(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230539	4539=1	216|1216	1600541	S级【群鸦风暴(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230540	4540=1	216|1216	1600542	S级【群鸦风暴(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230541	4541=1	216|1216	1600543	S级【天昏地暗(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230542	4542=1	216|1216	1600544	S级【天昏地暗(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230543	4543=1	122|1122	1600545	S级【飓风舞(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230544	4544=1	122|1122	1600546	S级【飓风舞(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230545	4545=1	122|1122	1600547	S级【重拳粉碎(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230546	4546=1	122|1122	1600548	S级【重拳粉碎(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230547	4547=1	22|122|1122|222|1222	1600549	S级【爆裂踢(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230548	4548=1	22|122|1122|222|1222	1600550	S级【爆裂踢(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230549	4549=1	22|122|1122|222|1222	1600551	S级【箭雨(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230550	4550=1	22|122|1122|222|1222	1600552	S级【箭雨(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230551	4551=1	22|122|1122|222|1222	1600553	S级【精神放逐(冷却)】技能纹章宝箱	1	0	1600000=200		200=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230552	4552=1	22|122|1122|222|1222	1600554	S级【捆绑射击(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230553	4553=1	22|122|1122|222|1222	1600555	S级【捆绑射击(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230554	4554=1	22|122|1122|222|1222	1600556	S级【螺旋刀刃(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230555	4555=1	22|122|1122|222|1222	1600557	S级【螺旋刀刃(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230556	4556=1	22|122|1122|222|1222	1600558	S级【螺旋风暴(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230557	4557=1	22|122|1122|222|1222	1600559	S级【螺旋风暴(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230558	4558=1	22|122|1122|222|1222	1600560	S级【螺旋踢(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230559	4559=1	22|122|1122|222|1222	1600561	S级【螺旋踢(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230560	4560=1	22|122|1122|222|1222	1600562	S级【迷幻新星(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230561	4561=1	22|122|1122|222|1222	1600563	S级【迷幻新星(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230562	4562=1	22|122|1122|222|1222	1600564	S级【双飞腿(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230563	4563=1	22|122|1122|222|1222	1600565	S级【双飞腿(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230564	4564=1	22|122|1122|222|1222	1600566	S级【旋风飞腿(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230565	4565=1	22|122|1122|222|1222	1600567	S级【旋风飞腿(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230566	4566=1	22|122|1122|222|1222	1600568	S级【鹰击长空(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230567	4567=1	22|122|1122|222|1222	1600569	S级【鹰击长空(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230568	4568=1	13|113|1113|213|1213	1600570	S级【暴风雪(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230569	4569=1	13|113|1113|213|1213	1600571	S级【暴风雪(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230570	4570=1	13|113|1113|213|1213	1600572	S级【冰刺(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230571	4571=1	13|113|1113|213|1213	1600573	S级【冰刺(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230572	4572=1	13|113|1113|213|1213	1600574	S级【冰盾(冷却)】技能纹章宝箱	1	0	1600000=200		200=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230573	4573=1	13|113|1113|213|1213	1600575	S级【冰刃(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230574	4574=1	13|113|1113|213|1213	1600576	S级【冰刃(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
22	230575	4575=1	13|113|1113|213|1213	1600577	S级【冰雾(冷却)】技能纹章宝箱	1	0	1600000=200		45=200	0=0		1	0	0	0	0	0	0	0	0						37	0	0
22	230576	4576=1	13|113|1113|213|1213	1600578	S级【冰雾(伤害)】技能纹章宝箱	1	0	1600000=100		45=200	0=0		1	0	0	0	0	0	0	0	0						36	0	0
