unityscene	name	position	rotation	scale
diyuquan	S_fire_03	35.42614|26.62035|60.20549	270|0|0	1|1|1
diyuquan	S_fire_03	1.144886|26.69162|85.9263	270|0|0	1|1|1
diyuquan	S_fire_03	-0.6681099|26.69162|78.35631	270|0|0	1|1|1
diyuquan	S_fire_03	-17.50711|26.61662|71.22031	270|0|0	1|1|1
diyuquan	S_fire_03	-27.541|26.617|71.62	270|0|0	1|1|1
diyuquan	S_fire_03	72.25189|24.06962|75.1013	270|0|0	1|1|1
diyuquan	S_fire_03	72.37289|23.65762|66.8273	270|0|0	1|1|1
diyuquan	S_fire_03	94.0629|23.76262|45.3703	270|0|0	1|1|1
diyuquan	S_fire_03	101.1829|23.76662|42.6703	270|0|0	1|1|1
diyuquan	S_fire_03	87.76|20.85|16.72	270|0|0	1|1|1
diyuquan	S_fire_03	93.46|21.735|18.36	270|0|0	1|1|1
diyuquan	S_fire_03	100.57|20.681|-0.06	270|0|0	1|1|1
diyuquan	S_fire_03	92.927|20.67|-9.211	270|0|0	1|1|1
diyuquan	S_fire_03	119.22|18.636|-42.77	270|0|0	1|1|1
diyuquan	S_fire_03	109.91|18.68|-42.84	270|0|0	1|1|1
diyuquan	S_fire_03	130.494|18.63|-69.607	270|0|0	1|1|1
diyuquan	S_fire_03	126.22|18.606|-75.02	270|0|0	1|1|1
diyuquan	S_fire_03	102.62|18.637|-71.45	270|0|0	1|1|1
diyuquan	S_fire_03	97.9|18.62|-66.84	270|0|0	1|1|1
diyuquan	S_fire_03	104.44|18.71|-47.51	270|0|0	1|1|1
diyuquan	S_fire_03	100.8|18.71|-51.62	270|0|0	1|1|1
diyuquan	S_fire_03	131.891|18.66|-51.95	270|0|0	1|1|1
diyuquan	S_fire_03	99.67|23.604|81.81	270|0|0	1|1|1
diyuquan	S_fire_03	109.744|23.608|76.87	270|0|0	1|1|1
diyuquan	S_fire_03	92.927|20.67|-9.210999	270|0|0	1|1|1
diyuquan	S_fire_03	83.59|20.67|-8.83	270|0|0	1|1|1
feichuan	suduxian	0|0|0	0|0|0	1|1|1
feichuan	4_4_start_03	0|0|0	0|0|0	1|1|1
feichuan	yanchen	0|0|0	0|0|0	1|1|1
gaojigu	Cj_zc_hd	-0.047|-1.542|-7.296	0|0|0	1|1|1
gaojigu	Cj_zc_hd_01	3.261372|-2.262667|-5.118279	0|0|0	1|1|1
gaojigu	zdcj_1-1glow	7.35|2.93|12.41	29.85482|114.9876|56.63153	15.27335|10.60615|10.60615
gaojigu	Cj_zc_hd	-2.788|-2.192|4.623	0|322.4803|0	1|1|1
gaojigu	zdcj_1-1glow	-0.9|2.93|-10.11	44.7813|152.3724|41.276	13.08018|7.933895|11.34111
gaojigu	sstt_pq_01	-17.613|0.327|28.992	0|4.254163|0	0.199028|0.1990279|0.1990282
gaojigu	sstt_pq_01	-17.586|-0.72|29.068	0|65.35864|0	0.3872255|0.3872253|0.3872253
gaojigu	UI_diaoyu_0	2.52|-3.3|4.38	0|324.142|0	1|1|1
gaojigu	UI_diaoyu_1	3.259998|-3.3|4.93	0|55.6226|0	1|1|1
gaojigu	UI_diaoyu_2	5.57|-3.3|1.160004	0|245.6087|0	1|1|1
gaojigu	UI_diaoyu_3	4.489998|-3.3|5.919998	0|0|0	1|1|1
gaojigu	UI_diaoyu_4	6.029999|-3.3|5.629997	0|143.6355|0	1|1|1
gaojigu	UI_diaoyu_5	5.279999|-3.3|5.75	0|25.5036|0	1|1|1
gaojigu	UI_diaoyu_6	4.689999|-3.3|3.279999	0|0|0	1|1|1
gaojigu	UI_diaoyu_7	5.23|-3.3|4.599998	0|74.69331|0	1|1|1
gaojigu	UI_diaoyu_8	5.220001|-3.3|4.82	0|175.1867|0	1|1|1
gaojigu	UI_diaoyu_9	5.14|-3.3|6.24	0|78.2122|0	1|1|1
gaojigu	luoye_01	-11.23|0.09000015|-1.370003	0|0|0	1|1|1
gaojigu	luoye_01	4.15|0.87|12.8	0|0|0	1|1|1
gaojigu	luoye_01	-1.84|1.94|-10.6	0|0|0	1|1|1
gaojigu	luoye_01	-18.91|0.09|24.68	0|0|0	1|1|1
gonghui	Cj_zc_hd	-0.047|-1.542|-7.296	0|0|0	1|1|1
gonghui	Cj_zc_hd_01	3.261372|-2.262667|-5.118279	0|0|0	1|1|1
gonghui	zdcj_1-1glow	7.35|2.93|12.41	29.85482|114.9876|56.63153	15.27335|10.60615|10.60615
gonghui	Cj_zc_hd	-2.788|-2.192|4.623	0|322.4803|0	1|1|1
gonghui	zdcj_1-1glow	-0.9|2.93|-10.11	44.7813|152.3724|41.276	13.08018|7.933895|11.34111
gonghui	sstt_pq_01	-17.613|0.327|28.992	0|4.254163|0	0.199028|0.1990279|0.1990282
gonghui	sstt_pq_01	-17.586|-0.72|29.068	0|65.35864|0	0.3872255|0.3872253|0.3872253
gonghui	UI_diaoyu_0	2.52|-3.3|4.38	0|324.142|0	1|1|1
gonghui	UI_diaoyu_1	3.259998|-3.3|4.93	0|55.6226|0	1|1|1
gonghui	UI_diaoyu_2	5.57|-3.3|1.160004	0|245.6087|0	1|1|1
gonghui	UI_diaoyu_3	4.489998|-3.3|5.919998	0|0|0	1|1|1
gonghui	UI_diaoyu_4	6.029999|-3.3|5.629997	0|143.6355|0	1|1|1
gonghui	UI_diaoyu_5	5.279999|-3.3|5.75	0|25.5036|0	1|1|1
gonghui	UI_diaoyu_6	4.689999|-3.3|3.279999	0|0|0	1|1|1
gonghui	UI_diaoyu_7	5.23|-3.3|4.599998	0|74.69331|0	1|1|1
gonghui	UI_diaoyu_8	5.220001|-3.3|4.82	0|175.1867|0	1|1|1
gonghui	UI_diaoyu_9	5.14|-3.3|6.24	0|78.2122|0	1|1|1
gonghui	luoye_01	-11.23|0.09000015|-1.370003	0|0|0	1|1|1
gonghui	luoye_01	4.15|0.87|12.8	0|0|0	1|1|1
gonghui	luoye_01	-1.84|1.94|-10.6	0|0|0	1|1|1
gonghui	luoye_01	-18.91|0.09|24.68	0|0|0	1|1|1
gonghuilingdi	S_fire_blue 1	15.602|3.544|174.904	270|0|0	1|1|1
gonghuilingdi	S_fire_02	178.418|3.579|24.318	270|0|0	1|1|1
gonghuilingdi	S_fire_02	186.56|3.58|24.32	270|0|0	1|1|1
gonghuilingdi	S_fire_01	190.855|0.754|18.813	270|0|0	1|1|1
gonghuilingdi	S_fire_01	174.127|0.754|18.851	270|0|0	1|1|1
gonghuilingdi	S_fire_01	175.159|0.75|10.859	270|0|0	1|1|1
gonghuilingdi	S_fire_01	178.173|0.75|8.169	270|0|0	1|1|1
gonghuilingdi	S_fire_01	189.85|0.75|10.93	270|0|0	1|1|1
gonghuilingdi	S_fire_blue 1	23.805|3.54|174.9	270|0|0	1|1|1
gonghuilingdi	S_fire_01	11.33|0.8|180.22	270|0|0	1|1|1
gonghuilingdi	S_fire_01	12.55|0.8|188.384	270|0|0	1|1|1
gonghuilingdi	S_fire_01	15.63|0.8|191.13	270|0|0	1|1|1
gonghuilingdi	S_fire_01	24.22|0.8|190.87	270|0|0	1|1|1
gonghuilingdi	S_fire_01	27.096|0.8|188.2	270|0|0	1|1|1
gonghuilingdi	S_fire_01	28.102|0.8|180.275	270|0|0	1|1|1
gonghuilingdi	S_fire_01	92.93|0.8|134.5	270|0|0	1|1|1
gonghuilingdi	S_fire_01	99.98|0.8|134.53	270|0|0	1|1|1
gonghuilingdi	S_fire_01	98.8|0.8|66.16	270|0|0	1|1|1
gonghuilingdi	S_fire_01	107.56|0.8|66.16	270|0|0	1|1|1
gonghuilingdi	S_fire_01	140.392|3.821|111.405	270|0|0	1|1|1
gonghuilingdi	S_fire_01	131.55|3.82|109.71	270|0|0	1|1|1
gonghuilingdi	S_fire_01	70.14|3.8|94.35	270|0|0	1|1|1
gonghuilingdi	S_fire_01	61.55|3.8|94.5	270|0|0	1|1|1
gonghuilingdi	S_fire_01	95.5|2.83|95.11	270|0|0	1|1|1
gonghuilingdi	S_fire_01	100.52|2.83|93.23	270|0|0	1|1|1
gonghuilingdi	S_fire_01	105.01|2.83|106.736	270|0|0	1|1|1
gonghuilingdi	S_fire_01	99.851|2.83|108.477	270|0|0	1|1|1
gonghuilingdi	S_fire_01	93.762|5.73|149.056	270|0|0	1|1|1
gonghuilingdi	S_fire_01	102.197|5.73|149.056	270|0|0	1|1|1
gonghuilingdi	S_fire_01	106.74|5.572|53.75	270|0|0	1|1|1
gonghuilingdi	S_fire_01	98.29|5.57|53.75	270|0|0	1|1|1
heianshendian	S_fire_blue 1	15.602|3.544|174.904	270|0|0	1|1|1
heianshendian	S_fire_02	178.418|3.579|24.318	270|0|0	1|1|1
heianshendian	S_fire_02	186.56|3.58|24.32	270|0|0	1|1|1
heianshendian	S_fire_01	190.855|0.754|18.813	270|0|0	1|1|1
heianshendian	S_fire_01	174.127|0.754|18.851	270|0|0	1|1|1
heianshendian	S_fire_01	175.159|0.75|10.859	270|0|0	1|1|1
heianshendian	S_fire_01	178.173|0.75|8.169	270|0|0	1|1|1
heianshendian	S_fire_01	189.85|0.75|10.93	270|0|0	1|1|1
heianshendian	S_fire_blue 1	23.805|3.54|174.9	270|0|0	1|1|1
heianshendian	S_fire_01	11.33|0.8|180.22	270|0|0	1|1|1
heianshendian	S_fire_01	12.55|0.8|188.384	270|0|0	1|1|1
heianshendian	S_fire_01	15.63|0.8|191.13	270|0|0	1|1|1
heianshendian	S_fire_01	24.22|0.8|190.87	270|0|0	1|1|1
heianshendian	S_fire_01	27.096|0.8|188.2	270|0|0	1|1|1
heianshendian	S_fire_01	28.102|0.8|180.275	270|0|0	1|1|1
heianshendian	S_fire_01	92.93|0.8|134.5	270|0|0	1|1|1
heianshendian	S_fire_01	99.98|0.8|134.53	270|0|0	1|1|1
heianshendian	S_fire_01	98.8|0.8|66.16	270|0|0	1|1|1
heianshendian	S_fire_01	107.56|0.8|66.16	270|0|0	1|1|1
heianshendian	S_fire_01	140.392|3.821|111.405	270|0|0	1|1|1
heianshendian	S_fire_01	131.55|3.82|109.71	270|0|0	1|1|1
heianshendian	S_fire_01	70.14|3.8|94.35	270|0|0	1|1|1
heianshendian	S_fire_01	61.55|3.8|94.5	270|0|0	1|1|1
heianshendian	S_fire_01	95.5|2.83|95.11	270|0|0	1|1|1
heianshendian	S_fire_01	100.52|2.83|93.23	270|0|0	1|1|1
heianshendian	S_fire_01	105.01|2.83|106.736	270|0|0	1|1|1
heianshendian	S_fire_01	99.851|2.83|108.477	270|0|0	1|1|1
heianshendian	S_fire_01	93.762|5.73|149.056	270|0|0	1|1|1
heianshendian	S_fire_01	102.197|5.73|149.056	270|0|0	1|1|1
heianshendian	S_fire_01	106.74|5.572|53.75	270|0|0	1|1|1
heianshendian	S_fire_01	98.29|5.57|53.75	270|0|0	1|1|1
heianshendian01	S_fire_blue 1	15.602|3.544|174.904	270|0|0	1|1|1
heianshendian01	S_fire_02	178.418|3.579|24.318	270|0|0	1|1|1
heianshendian01	S_fire_02	186.56|3.58|24.32	270|0|0	1|1|1
heianshendian01	S_fire_01	190.855|0.754|18.813	270|0|0	1|1|1
heianshendian01	S_fire_01	174.127|0.754|18.851	270|0|0	1|1|1
heianshendian01	S_fire_01	175.159|0.75|10.859	270|0|0	1|1|1
heianshendian01	S_fire_01	178.173|0.75|8.169	270|0|0	1|1|1
heianshendian01	S_fire_01	189.85|0.75|10.93	270|0|0	1|1|1
heianshendian01	S_fire_blue 1	23.805|3.54|174.9	270|0|0	1|1|1
heianshendian01	S_fire_01	11.33|0.8|180.22	270|0|0	1|1|1
heianshendian01	S_fire_01	12.55|0.8|188.384	270|0|0	1|1|1
heianshendian01	S_fire_01	15.63|0.8|191.13	270|0|0	1|1|1
heianshendian01	S_fire_01	24.22|0.8|190.87	270|0|0	1|1|1
heianshendian01	S_fire_01	27.096|0.8|188.2	270|0|0	1|1|1
heianshendian01	S_fire_01	28.102|0.8|180.275	270|0|0	1|1|1
heianshendian01	S_fire_01	92.93|0.8|134.5	270|0|0	1|1|1
heianshendian01	S_fire_01	99.98|0.8|134.53	270|0|0	1|1|1
heianshendian01	S_fire_01	98.8|0.8|66.16	270|0|0	1|1|1
heianshendian01	S_fire_01	107.56|0.8|66.16	270|0|0	1|1|1
heianshendian01	S_fire_01	140.392|3.821|111.405	270|0|0	1|1|1
heianshendian01	S_fire_01	131.55|3.82|109.71	270|0|0	1|1|1
heianshendian01	S_fire_01	70.14|3.8|94.35	270|0|0	1|1|1
heianshendian01	S_fire_01	61.55|3.8|94.5	270|0|0	1|1|1
heianshendian01	S_fire_01	95.5|2.83|95.11	270|0|0	1|1|1
heianshendian01	S_fire_01	100.52|2.83|93.23	270|0|0	1|1|1
heianshendian01	S_fire_01	105.01|2.83|106.736	270|0|0	1|1|1
heianshendian01	S_fire_01	99.851|2.83|108.477	270|0|0	1|1|1
heianshendian01	S_fire_01	93.762|5.73|149.056	270|0|0	1|1|1
heianshendian01	S_fire_01	102.197|5.73|149.056	270|0|0	1|1|1
heianshendian01	S_fire_01	106.74|5.572|53.75	270|0|0	1|1|1
heianshendian01	S_fire_01	98.29|5.57|53.75	270|0|0	1|1|1
hero	S_fire_blue 1	15.602|3.544|174.904	270|0|0	1|1|1
hero	S_fire_02	178.418|3.579|24.318	270|0|0	1|1|1
hero	S_fire_02	186.56|3.58|24.32	270|0|0	1|1|1
hero	S_fire_01	190.855|0.754|18.813	270|0|0	1|1|1
hero	S_fire_01	174.127|0.754|18.851	270|0|0	1|1|1
hero	S_fire_01	175.159|0.75|10.859	270|0|0	1|1|1
hero	S_fire_01	178.173|0.75|8.169	270|0|0	1|1|1
hero	S_fire_01	189.85|0.75|10.93	270|0|0	1|1|1
hero	S_fire_blue 1	23.805|3.54|174.9	270|0|0	1|1|1
hero	S_fire_01	11.33|0.8|180.22	270|0|0	1|1|1
hero	S_fire_01	12.55|0.8|188.384	270|0|0	1|1|1
hero	S_fire_01	15.63|0.8|191.13	270|0|0	1|1|1
hero	S_fire_01	24.22|0.8|190.87	270|0|0	1|1|1
hero	S_fire_01	27.096|0.8|188.2	270|0|0	1|1|1
hero	S_fire_01	28.102|0.8|180.275	270|0|0	1|1|1
hero	S_fire_01	92.93|0.8|134.5	270|0|0	1|1|1
hero	S_fire_01	99.98|0.8|134.53	270|0|0	1|1|1
hero	S_fire_01	98.8|0.8|66.16	270|0|0	1|1|1
hero	S_fire_01	107.56|0.8|66.16	270|0|0	1|1|1
hero	S_fire_01	140.392|3.821|111.405	270|0|0	1|1|1
hero	S_fire_01	131.55|3.82|109.71	270|0|0	1|1|1
hero	S_fire_01	70.14|3.8|94.35	270|0|0	1|1|1
hero	S_fire_01	61.55|3.8|94.5	270|0|0	1|1|1
hero	S_fire_01	95.5|2.83|95.11	270|0|0	1|1|1
hero	S_fire_01	100.52|2.83|93.23	270|0|0	1|1|1
hero	S_fire_01	105.01|2.83|106.736	270|0|0	1|1|1
hero	S_fire_01	99.851|2.83|108.477	270|0|0	1|1|1
hero	S_fire_01	93.762|5.73|149.056	270|0|0	1|1|1
hero	S_fire_01	102.197|5.73|149.056	270|0|0	1|1|1
hero	S_fire_01	106.74|5.572|53.75	270|0|0	1|1|1
hero	S_fire_01	98.29|5.57|53.75	270|0|0	1|1|1
huodong	S_fire_blue 1	15.602|3.544|174.904	270|0|0	1|1|1
huodong	S_fire_02	178.418|3.579|24.318	270|0|0	1|1|1
huodong	S_fire_02	186.56|3.58|24.32	270|0|0	1|1|1
huodong	S_fire_01	190.855|0.754|18.813	270|0|0	1|1|1
huodong	S_fire_01	174.127|0.754|18.851	270|0|0	1|1|1
huodong	S_fire_01	175.159|0.75|10.859	270|0|0	1|1|1
huodong	S_fire_01	178.173|0.75|8.169	270|0|0	1|1|1
huodong	S_fire_01	189.85|0.75|10.93	270|0|0	1|1|1
huodong	S_fire_blue 1	23.805|3.54|174.9	270|0|0	1|1|1
huodong	S_fire_01	11.33|0.8|180.22	270|0|0	1|1|1
huodong	S_fire_01	12.55|0.8|188.384	270|0|0	1|1|1
huodong	S_fire_01	15.63|0.8|191.13	270|0|0	1|1|1
huodong	S_fire_01	24.22|0.8|190.87	270|0|0	1|1|1
huodong	S_fire_01	27.096|0.8|188.2	270|0|0	1|1|1
huodong	S_fire_01	28.102|0.8|180.275	270|0|0	1|1|1
huodong	S_fire_01	92.93|0.8|134.5	270|0|0	1|1|1
huodong	S_fire_01	99.98|0.8|134.53	270|0|0	1|1|1
huodong	S_fire_01	98.8|0.8|66.16	270|0|0	1|1|1
huodong	S_fire_01	107.56|0.8|66.16	270|0|0	1|1|1
huodong	S_fire_01	140.392|3.821|111.405	270|0|0	1|1|1
huodong	S_fire_01	131.55|3.82|109.71	270|0|0	1|1|1
huodong	S_fire_01	70.14|3.8|94.35	270|0|0	1|1|1
huodong	S_fire_01	61.55|3.8|94.5	270|0|0	1|1|1
huodong	S_fire_01	95.5|2.83|95.11	270|0|0	1|1|1
huodong	S_fire_01	100.52|2.83|93.23	270|0|0	1|1|1
huodong	S_fire_01	105.01|2.83|106.736	270|0|0	1|1|1
huodong	S_fire_01	99.851|2.83|108.477	270|0|0	1|1|1
huodong	S_fire_01	93.762|5.73|149.056	270|0|0	1|1|1
huodong	S_fire_01	102.197|5.73|149.056	270|0|0	1|1|1
huodong	S_fire_01	106.74|5.572|53.75	270|0|0	1|1|1
huodong	S_fire_01	98.29|5.57|53.75	270|0|0	1|1|1
jintaifeng	S_fire_01	85.149|26.134|139.106	270|0|0	1|1|1
jintaifeng	S_fire_01	85.15|26.13|120.997	270|0|0	1|1|1
jintaifeng	S_fire_01	66.914|26.13|121	270|0|0	1|1|1
jintaifeng	S_fire_01	66.914|26.13|139.11	270|0|0	1|1|1
jintaifeng	S_fire_03	78.321|25.559|142.443	270|0|0	1|1|1
jintaifeng	S_fire_03	73.398|25.559|142.443	270|0|0	1|1|1
jintaifeng	S_fire_03	86.371|25.56|133.637	270|0|0	1|1|1
jintaifeng	S_fire_03	86.37|25.56|127.051	270|0|0	1|1|1
jintaifeng	S_fire_blue 1	78.779|30.612|186.419	270|0|0	1|1|1
jintaifeng	S_fire_blue 1	73.497|30.612|186.419	270|0|0	1|1|1
jintaifeng	S_fire_03	78.325|25.258|116.396	270|0|0	1|1|1
jintaifeng	S_fire_03	73.384|25.26|116.38	270|0|0	1|1|1
jintaifeng	S_fire_03	73.38|21.15|105.769	270|0|0	1|1|1
jintaifeng	S_fire_03	78.319|21.15|105.769	270|0|0	1|1|1
jintaifeng	S_fire_blue 1	73.464|22.496|97.867	270|0|0	1|1|1
jintaifeng	S_fire_blue 1	78.118|22.496|97.858	270|0|0	1|1|1
jintaifeng	S_fire_03	73.39|29.651|153.034	270|0|0	1|1|1
jintaifeng	S_fire_03	78.312|29.65|153.03	270|0|0	1|1|1
jintaifeng	zdcj_wuqi_03	121.36|8.41|119.21	0|0|0	1|1|1
jintaifeng	zdcj_wuqi_03	51.55|8.47|105.48	0|0|0	1|1|1
jintaifeng	zdcj_wuqi_03	99.61|12.34|110.29	0|0|0	1|1|1
jintaifeng	zdcj_wuqi_03	20.73|6.32|112.03	0|0|0	1|1|1
juren	S_fire_01	67.44|2.45|38.13	270|0|0	1|1|1
juren	S_fire_01	70.54|2.45|45.61	270|0|0	1|1|1
juren	S_fire_01	78|2.45|48.67	270|0|0	1|1|1
juren	S_fire_01	85.45|2.45|45.57	270|0|0	1|1|1
juren	S_fire_01	88.55|2.45|38.12	270|0|0	1|1|1
juren	S_fire_01	85.47|2.45|30.65	270|0|0	1|1|1
juren	S_fire_01	77.99|2.45|27.56	270|0|0	1|1|1
juren	S_fire_01	70.54|2.45|30.67	270|0|0	1|1|1
juren	S_fire_03	18.754|1.375|127.853	270|0|0	1|1|1
juren	S_fire_blue 1	46.169|1.37|116.038	270|0|0	1|1|1
juren	S_fire_blue 1	38.59|1.37|108.459	270|0|0	1|1|1
juren	S_fire_03	26.8|1.38|135.429	270|0|0	1|1|1
juren	S_fire_03	120.28|6.21|93.33	270|0|0	1|1|1
juren	S_fire_03	132.669|6.201|114.589	270|0|0	1|1|1
juren	S_fire_03	98.48|6.21|93.255	270|0|0	1|1|1
juren	S_fire_03	86.077|6.21|114.515	270|0|0	1|1|1
juren	zdcj_1-1glow	24.34|12.94|62.67	342.2756|317.1172|21.03391	11|11|11
juren	zdcj_1-1glow	24.11|12.94|62.67	354.0528|57.82927|347.4454	11|11|11
juren	zdcj_1-1glow	107.7|20.26|110.64	351.5696|314.4988|10.14275	18|18|18
juren	zdcj_1-1glow	107.39|20.56|110.75	350.9481|46.18179|354.0025	18|18|18
lvlong	S_fire_01	67.44|2.45|38.13	270|0|0	1|1|1
lvlong	S_fire_01	70.54|2.45|45.61	270|0|0	1|1|1
lvlong	S_fire_01	78|2.45|48.67	270|0|0	1|1|1
lvlong	S_fire_01	85.45|2.45|45.57	270|0|0	1|1|1
lvlong	S_fire_01	88.55|2.45|38.12	270|0|0	1|1|1
lvlong	S_fire_01	85.47|2.45|30.65	270|0|0	1|1|1
lvlong	S_fire_01	77.99|2.45|27.56	270|0|0	1|1|1
lvlong	S_fire_01	70.54|2.45|30.67	270|0|0	1|1|1
lvlong	S_fire_03	18.754|1.375|127.853	270|0|0	1|1|1
lvlong	S_fire_blue 1	46.169|1.37|116.038	270|0|0	1|1|1
lvlong	S_fire_blue 1	38.59|1.37|108.459	270|0|0	1|1|1
lvlong	S_fire_03	26.8|1.38|135.429	270|0|0	1|1|1
lvlong	S_fire_03	120.28|6.21|93.33	270|0|0	1|1|1
lvlong	S_fire_03	132.669|6.201|114.589	270|0|0	1|1|1
lvlong	S_fire_03	98.48|6.21|93.255	270|0|0	1|1|1
lvlong	S_fire_03	86.077|6.21|114.515	270|0|0	1|1|1
lvlong	zdcj_1-1glow	24.34|12.94|62.67	342.2756|317.1172|21.03391	11|11|11
lvlong	zdcj_1-1glow	24.11|12.94|62.67	354.0528|57.82927|347.4454	11|11|11
lvlong	zdcj_1-1glow	107.7|20.26|110.64	351.5696|314.4988|10.14275	18|18|18
lvlong	zdcj_1-1glow	107.39|20.56|110.75	350.9481|46.18179|354.0025	18|18|18
pvp	S_fire_01	67.44|2.45|38.13	270|0|0	1|1|1
pvp	S_fire_01	70.54|2.45|45.61	270|0|0	1|1|1
pvp	S_fire_01	78|2.45|48.67	270|0|0	1|1|1
pvp	S_fire_01	85.45|2.45|45.57	270|0|0	1|1|1
pvp	S_fire_01	88.55|2.45|38.12	270|0|0	1|1|1
pvp	S_fire_01	85.47|2.45|30.65	270|0|0	1|1|1
pvp	S_fire_01	77.99|2.45|27.56	270|0|0	1|1|1
pvp	S_fire_01	70.54|2.45|30.67	270|0|0	1|1|1
pvp	S_fire_03	18.754|1.375|127.853	270|0|0	1|1|1
pvp	S_fire_blue 1	46.169|1.37|116.038	270|0|0	1|1|1
pvp	S_fire_blue 1	38.59|1.37|108.459	270|0|0	1|1|1
pvp	S_fire_03	26.8|1.38|135.429	270|0|0	1|1|1
pvp	S_fire_03	120.28|6.21|93.33	270|0|0	1|1|1
pvp	S_fire_03	132.669|6.201|114.589	270|0|0	1|1|1
pvp	S_fire_03	98.48|6.21|93.255	270|0|0	1|1|1
pvp	S_fire_03	86.077|6.21|114.515	270|0|0	1|1|1
pvp	zdcj_1-1glow	24.34|12.94|62.67	342.2756|317.1172|21.03391	11|11|11
pvp	zdcj_1-1glow	24.11|12.94|62.67	354.0528|57.82927|347.4454	11|11|11
pvp	zdcj_1-1glow	107.7|20.26|110.64	351.5696|314.4988|10.14275	18|18|18
pvp	zdcj_1-1glow	107.39|20.56|110.75	350.9481|46.18179|354.0025	18|18|18
saima01	S_fire_03	157.6708|21.57073|147.9956	270|0|0	1|1|1
saima01	S_fire_01	153.221|20.517|113.892	270|0|0	1|1|1
saima01	S_fire_01	70.52417|5.478631|144.2999	270|0|0	1|1|1
saima01	S_fire_01	56.15|4.555|118.06	270|0|0	1|1|1
saima01	S_fire_03	125.1209|15.77907|149.229	270|0|0	1|1|1
saima01	S_fire_03	69.26103|6.348007|143.8813	270|0|0	1|1|1
saima01	S_fire_01	188.341|4.657|71.093	270|0|0	1|1|1
saima01	S_fire_01	177.525|4.175|85.417	275.7461|286.1294|73.79469	1|1|1
saima01	S_fire_01	29.882|1.477|185.677	270|0|0	1|1|1
saima01	S_fire_01	171.19|3.69|50.23	270|0|0	1|1|1
saima01	S_fire_01	21.368|0.173|26.463	270|0|0	1|1|1
saima01	S_fire_03	18.419|1.123|100.585	270|0|0	1|1|1
saima01	S_fire_03	10.94|1.347|100.589	270|0|0	1|1|1
saima01	S_fire_01	169.351|4.009|184.268	270|0|0	1|1|1
saima01	S_fire_03	147.696|5.44|57.23	270|0|0	1|1|1
saima01	S_fire_03	150.492|5.44|52.122	270|0|0	1|1|1
saima01	S_fire_01	116.135|22.861|97.605	270|0|0	1|1|1
saima01	S_fire_03	53.473|3.986|151.767	270|0|0	1|1|1
saima01	S_fire_01	88.793|1.446|174.756	270|0|0	1|1|1
saima01	S_fire_03	95.589|9.894|129.033	270|0|0	1|1|1
saima01	S_fire_03	93.941|5.62|70.177	270|0|0	1|1|1
saima01	S_fire_03	89.599|5.552|69.795	270|0|0	1|1|1
wugu	S_fire_03	94.139|5.288|52.697	270|0|0	1|1|1
wugu	S_fire_03	94.163|5.288|52.511	270|286.5844|0	1|1|1
yishishendian	S_fire_03	1.652|-0.6|-21.45	270|0|0	1|1|1
yishishendian	S_fire_03	-3.665|-0.6|-21.45	270|0|0	1|1|1
seadragon	S_fire_03	94.139|5.288|52.697	270|0|0	1|1|1
seadragon	S_fire_03	94.163|5.288|52.511	270|286.5844|0	1|1|1
xiaoyaojing	S_fire_03	1.652|-0.6|-21.45	270|0|0	1|1|1
xiaoyaojing	S_fire_03	-3.665|-0.6|-21.45	270|0|0	1|1|1
